"ID","gender","age","plz","urban","edu","member","donation","no_ag","income_","drought","flood","climate","water","wtp_all","SQR","SQR_1km","SQR_10km","SQR_20km","SQR_33km","howas","DIM2014","DIM2007","DIM2000","SMI_Min","Nitrate_RG","xcoor","ycoor","flooded"
307,0,54,45143,1,0,0,0,1,3000,0.2266838867,-0.579588970152009,-0.476675648135421,-0.19332677469751,-1.02290750628494,NA,88.925199759984,80.2308627903061,65.528156585447,68.0964538264919,0,0.093877551,0.085185185,0.081272085,0.020037915557623,FALSE,-244387.0404827,57079.8373352,FALSE
308,0,56,78315,1,0,0,0,1,1250,0.2846982863,-0.006385395514195,0.627763069253346,2.86758187617054,3.77365783620969,67.3378378378378,68.3093023255814,68.1712532299742,66.5524510169048,63.9357682765026,0,0.351020408,0.374074074,0.459363958,0.005528003443033,FALSE,-113768.6321279,-359021.3096589,FALSE
309,1,61,66265,1,1,0,1,0,4250,0.3184900588,-0.432466787057757,0.034139222101284,3.99750485913366,3.91766735297719,45.7772283489201,46.0385188626167,46.6994411829713,44.7174796161123,41.236092499095,0,0.110204082,0.12962963,0.16254417,0.021139774471521,FALSE,-257923.0919659,-177778.4023182,FALSE
310,0,65,57537,1,0,0,0,1,3000,0.3742322701,0.105154677921834,0.088294874298383,4.91114075195194,5.47882257427216,40.4559541429792,40.957974968887,45.125786096666,48.5071115681862,50.9842093796585,0,0.183673469,0.17037037,0.173144876,0.007547181099653,FALSE,-193212.2388937,-20632.590747,FALSE
311,1,57,12109,1,0,0,0,0,1250,0.309956202,0.132738123817494,0.403299979998301,1.24715916014675,2.09315346596255,NA,NA,48.1588914164996,48.2177073664242,48.0845579585514,0,0.714285714,0.777777778,1,0.024533333256841,FALSE,196968.2120745,164714.1191285,FALSE
312,0,42,16303,0,0,0,0,1,3000,0.3736693665,0.31907377792597,0.883431340026542,2.65691203833948,4.23308652279199,52.4614472907777,52.0302024987203,52.6646461777778,52.5902089921115,53.8634665100041,0,0.240816327,0.307407407,0.494699647,0.019595738500357,TRUE,251048.5196435,238257.1349538,FALSE
313,1,59,86508,1,0,0,0,1,1750,0.3383561221,0.176260992764172,0.558980299801094,4.13226135563167,5.20585877029694,73.1236363636364,71.4442604856512,71.1696114265424,68.4311307561061,66.5812226228375,0,0.004081633,0.003703704,0.007067138,0.023231271654367,TRUE,30874.440783,-279534.1033875,FALSE
314,1,56,30169,1,1,0,0,1,3000,0.3409673996,0.53423518388387,0.718638217952638,1.64611326948346,3.23995407091997,NA,NA,80.6011587979462,76.2652458776119,73.3951443816488,0,0.681632653,0.633333333,0.61130742,0.003281953046098,TRUE,-52189.2223673,151896.2641381,FALSE
315,0,26,73492,0,1,0,0,1,1750,0.3132322068,-0.071129392140995,0.271941336481862,3.33891601992444,3.85296017106531,50.4386631460751,49.2071223975101,54.1181056963027,59.5974969205869,60.9282813320067,0,0.2,0.218518519,0.219081272,0.02390037663281,FALSE,-25581.2986343,-231064.6817065,FALSE
316,1,50,72461,1,1,1,1,0,7000,0.3145128751,0.249316869787795,0.555464698289637,4.52651421573554,5.64580865891297,49.1562210886102,49.2826297466572,45.8481272148049,49.853651480754,57.7424119353011,3,0.07755102,0.077777778,0.074204947,0.006839551962912,FALSE,-110346.0352084,-302755.517165,TRUE
317,0,49,65189,1,1,0,0,1,7000,0.3881039167,0.561837793247046,0.740821713116224,5.32079548708899,7.01155891015226,81.75,82.5,66.0296933171665,61.1691606627201,59.745185886485,0,0.424489796,0.448148148,0.491166078,0.035968240350485,TRUE,-160255.7293772,-100835.30666,FALSE
318,1,57,47877,1,0,0,0,1,7000,0.3221028865,-0.14452038775161,-0.090715846137042,-2.06825474605252,-1.98138809344117,77.0262751159196,74.6897621509824,77.9585521808632,78.8988211382114,79.0289605772367,0,0.216326531,0.2,0.201413428,0.012765221297741,TRUE,-277478.9889293,36693.3235543,FALSE
319,0,42,89231,1,1,0,0,1,4250,0.344354634,0.114300998410801,0.584413188837166,2.18350644831518,3.22657526956315,56.9230769230769,57.3690476190476,64.6825838553347,62.3540377070587,61.2663966919161,23,0.036734694,0.033333333,0.03180212,0.016326051205397,FALSE,-36286.7162319,-291201.0046334,TRUE
320,0,43,40764,1,0,0,1,1,2250,0.3440801175,0.095398037526025,0.377301434170104,2.50260484449218,3.31938443368831,65.0779914529915,67.4195156695157,70.2517451162945,78.0638224987835,79.3967391767963,0,0.204081633,0.211111111,0.229681979,0.019724750891328,TRUE,-247786.6197016,18293.3685485,FALSE
321,0,57,63225,1,0,0,0,1,2250,0.3704400816,0.065792509408812,0.351137986600957,0.61642914482228,1.40379972243205,58.5000012715658,57.7235618219143,56.5366315466459,65.0913403350945,65.7531640422218,0,0.126530612,0.12962963,0.155477032,0.007298828102648,TRUE,-131707.8924159,-110362.7612628,FALSE
322,1,66,4746,0,1,0,0,1,4250,0.3627020722,0.112226855987883,0.446815035766998,0.529581514278563,1.45132547823344,62.3848216074594,63.8887453444616,68.9850986724993,71.8280833482682,69.9824575645408,0,0.612244898,0.62962963,0.720848057,0.0151660842821,TRUE,172475.5266349,15606.4749752,FALSE
323,1,26,80639,1,0,0,0,1,1750,0.1288914429,-1.15728743045557,-0.641630106638212,1.75575636046885,0.0857302662750681,NA,NA,66.9985380116959,67.8561314529954,68.3494239575318,55,0.008163265,0.007407407,0.007067138,0.02211500518024,FALSE,75349.3956448,-316270.4940279,TRUE
324,0,29,44147,1,0,1,1,0,1750,0.3232075729,0.267585852626023,0.13441756344897,3.61812588129427,4.34333687026926,85.5,86.71875,82.5402011946727,74.8391770470456,71.3697438879141,0,0.053061224,0.048148148,0.045936396,0.017314326018095,FALSE,-211995.4461504,63064.8129669,FALSE
325,0,54,4895,1,0,0,0,1,1250,0.3640251712,0.23321102063632,0.399535005259463,3.29547250438338,4.29224370147916,54.2345479704797,54.2374635568513,54.8092932571727,58.1546943860638,62.7136300971325,0,0.473469388,0.518518519,0.749116608,0.046328589320183,TRUE,189081.4139408,66244.598051,FALSE
326,0,29,66111,1,1,0,0,1,4250,0.3723268166,0.340930394348754,0.641129414101673,2.42192603026487,3.7763126553153,NA,NA,39.3572299876398,43.1421878515149,41.5133130539564,0,0.110204082,0.12962963,0.16254417,0.02667959779501,FALSE,-254846.8879464,-189918.67309,FALSE
327,1,44,60325,1,1,0,1,1,7000,0.3232503734,-0.042815111501464,0.447320694880406,4.46866933922978,5.19642529600872,NA,NA,78.5549571964291,72.7900954885752,67.6296273531567,2,0.240816327,0.237037037,0.250883392,0.019267257302999,TRUE,-131555.151575,-96661.2703457,TRUE
328,1,29,88356,1,0,0,1,1,4250,0.3873337618,-0.11556671021309,0.438303083385285,-1.29207512206897,-0.582004987096775,67.1627712854758,67.0967465753425,68.1951633110383,66.678713317466,64.4007416842465,0,0.142857143,0.148148148,0.169611307,0.001761531224474,TRUE,-85179.332474,-338270.8024079,FALSE
329,0,22,87459,0,1,1,1,1,7000,0.353020958,0.132792028747605,0.041658448944049,3.54589704700915,4.0733684827008,NA,NA,NA,NA,68.7375,0,0.012244898,0.014814815,0.014134276,3.3e-13,FALSE,2469.6854664,-381295.6985635,FALSE
330,1,63,94078,1,1,0,1,1,500,0.3458117092,0.351621423720066,0.418666836942815,1.92148336280748,3.03758333267036,NA,NA,48.4506302521008,48.9419690083649,61.6403487050511,0,0.093877551,0.1,0.098939929,0,FALSE,224890.9978397,-231518.0976473,FALSE
331,0,66,36093,1,0,0,0,1,3000,0.3708469531,0.279846113699363,0.500611795404969,3.43482313648927,4.5861279986936,59.7887471345094,55.3990389167583,53.0876668660029,51.3535532315188,51.1440308254798,0,0.187755102,0.181481481,0.19434629,0.023851966485381,FALSE,-52820.8338588,-52947.7074418,FALSE
332,1,69,86742,1,0,0,0,1,500,0.2730554106,-0.048140295372383,0.025131848201722,0.436808027792812,0.686854991222151,61.2332584999703,62.8294713848437,68.3002483072415,63.7704278160009,59.3877859155634,0,0.085714286,0.088888889,0.084805654,0.033799044787884,TRUE,-1899.9675529,-224722.8124928,FALSE
333,1,20,94139,1,0,1,0,1,3000,0.3543573414,-0.214596688295808,0.377842158522838,5.18495027111027,5.7025530827373,NA,52.875,48.3643000372525,48.9977852771385,51.7973691727414,0,0.440816327,0.440740741,0.501766784,0.007307230029255,FALSE,241194.5964574,-250791.763108,FALSE
334,1,32,60439,1,0,0,0,1,2250,0.3216556683,0.015452095601156,0.187134675714184,1.13332662801482,1.65756906763016,82.5,81,80.1696487965474,72.8636640746914,65.3775104476176,2,0.240816327,0.237037037,0.250883392,0.027235141023993,FALSE,-133957.5982709,-91328.9497281,TRUE
335,1,53,6567,0,0,0,0,1,500,0.3479273326,0.288870996602513,0.893703088003559,2.59839637947658,4.12889779668265,85.9591207658091,86.1590163980212,80.9441317788091,80.5680184758819,80.2224489507571,0,0.363265306,0.359259259,0.356890459,0.011245392262936,TRUE,45275.5750702,40899.3408735,FALSE
336,1,35,77876,1,0,0,0,1,1250,0.3384911916,0.378413475650176,0.427998605381864,2.77743886942135,3.92234214205339,NA,NA,69.5151960784314,68.8351556708673,69.6032203037836,0,0.126530612,0.17037037,0.265017668,0.007246376946568,FALSE,-176012.725739,-265911.9083631,FALSE
337,1,67,71640,1,0,0,0,1,1750,0.3122544419,-0.188906300547005,-0.284894139854495,0.058376727108112,-0.103169271393388,44.4912721755657,53.3781870611783,67.2305247094211,65.0050090119343,61.6362506954335,0,0.179591837,0.174074074,0.190812721,0.01807258464396,FALSE,-93314.2948191,-232930.2243088,FALSE
338,1,49,15566,1,1,0,0,1,1250,0.3484611486,0.257001219069492,0.594144410238608,3.77074775549381,4.97035453340191,48.246564239036,48.1140838766322,48.2737595062256,49.357900549008,50.0911274950716,0,0.134693878,0.166666667,0.22614841,0.034426026046276,FALSE,217553.9029314,169272.9583143,FALSE
339,1,49,45257,1,0,0,0,1,4250,0.3433113987,0.209609547407555,0.336167214115254,4.93511134751919,5.824199507742,54.7300742654239,55.5661727142334,67.3535759570019,68.3057560741074,67.9826123191613,0,0.093877551,0.085185185,0.081272085,0.013381509110332,FALSE,-237400.2255427,48297.934953,FALSE
340,1,38,41540,1,0,0,0,1,500,0.3367976029,0.289126209571764,0.384656378412627,1.40338709261688,2.41396728350127,74.4201680672269,74.46,81.8544794188862,83.818731078518,82.4102997428661,0,0.265306122,0.274074074,0.275618375,0.017787273973227,TRUE,-258923.5701213,14912.8778011,FALSE
341,0,61,32369,0,0,0,0,1,1250,0.2871629054,-0.167514874623138,-0.098586733216268,-1.92753701558909,-1.9064757180285,55.7815541782811,55.6574099150531,55.387115966694,58.5185333121913,63.3082391190685,0,0.244897959,0.27037037,0.265017668,0.020057315006852,TRUE,-127253.9093277,163572.562313,FALSE
342,1,56,32584,1,0,0,0,1,2250,0.3440371073,0.10809117682661,0.611639163879683,-0.684897044206025,0.378870403800268,70.9484536082474,71.0480769230769,67.3807153098271,66.5840127881619,63.9858660647812,0,0.26122449,0.27037037,0.25795053,0.02639963850379,FALSE,-121438.2514916,134774.0260068,FALSE
343,1,43,24113,1,0,0,1,1,4250,0.3364646372,0.180377161933482,0.527286944037892,3.22718416633852,4.27131290950989,66,64.8214285714286,66.0953101361573,65.8254842158491,64.9671929746899,0,0.302040816,0.285185185,0.279151943,0.021603716537356,TRUE,-26946.5256701,365663.2822986,FALSE
344,1,49,89077,1,1,0,0,1,2250,0.3419643966,-0.039701456038332,0.044910473529006,1.55983058028387,1.90700399437454,NA,58.1624380747477,61.1313520746956,61.0440976835747,60.6202835057159,0,0.110204082,0.1,0.098939929,0.035144038498402,FALSE,-39358.6481885,-289701.7168241,FALSE
345,1,32,90449,1,0,0,0,1,1750,0.3427587608,0.143343626015795,0.402616251095809,2.89645270758461,3.78517134549621,54.6349461353299,54.9400001525879,50.1067858919061,50.4011543026459,51.5557978679123,0,0.163265306,0.196296296,0.233215548,0.012162378057837,FALSE,37195.1732828,-174809.1187373,FALSE
346,0,56,24558,1,1,1,1,1,7000,0.3549040881,0.187543880574728,0.495306499408118,2.13897511721011,3.17672958529296,62.4080118694362,63.0174418604651,62.0333405009751,62.9691616073906,64.4160048186817,0,0.118367347,0.118518519,0.123674912,0.007246376946568,TRUE,-31112.2834528,309553.5332724,FALSE
347,1,25,40591,1,1,0,1,0,3000,0.2997749065,0.304261485483408,-0.04263902106174,3.25374259262642,3.81513996354809,NA,NA,71.0891126025354,76.6209709724428,79.8640308331179,0,0.685714286,0.72962963,0.759717314,0.015162176452577,TRUE,-256913.7618295,27552.6169168,FALSE
348,0,27,23974,1,0,0,0,0,2250,0.3600525641,0.777277281642228,0.288463346073326,1.65813829045983,3.08393148227538,61.4719450039757,61.5059233163715,61.884999184831,60.7999934967033,59.941462418999,0,0.240816327,0.225925926,0.233215548,0.007246376946568,FALSE,69797.72651,330005.4480186,FALSE
349,0,22,37085,1,0,0,0,1,500,0.3242034859,-0.144805179640936,0.000233605762702,-1.64212828806041,-1.46249637603864,31.6343481881278,43.5144901514053,60.2038249306008,58.7735795622542,58.3165966139304,0,0.563265306,0.548148148,0.54770318,0.015164528042078,FALSE,-36620.1066584,58218.1642152,FALSE
350,1,57,58239,1,1,0,0,1,2250,0.324983726,0.10222984075359,0.065680350398408,2.37094172162846,2.86383563878046,72.3493519475904,70.4598097065788,74.6199595261287,76.4761323210157,73.338142324677,0,0.069387755,0.07037037,0.067137809,0.010043895803392,FALSE,-203065.9596213,51852.1481049,FALSE
351,0,39,93158,1,0,0,0,1,4250,0.3492371681,0.326941732028986,0.648838248549041,1.73287243349671,3.05788958217474,48.4943320643794,44.8838833430626,45.2346047100736,44.9319687080354,48.4568900145256,0,0.142857143,0.12962963,0.141342756,0.033650398254395,TRUE,116431.5789625,-194966.8817615,FALSE
352,1,42,64331,1,0,0,0,1,4250,0.3642020521,0.26345269282549,0.138114090858047,2.86522611208351,3.63099494786705,58.6569993845622,58.2334006905798,60.0564437151475,64.0040290326777,66.1337571476587,0,0.248979592,0.233333333,0.275618375,0.007269447669387,TRUE,-136827.3621186,-118699.0698173,FALSE
353,0,58,71106,1,0,0,1,1,7000,0.3288186275,0.005971396963443,0.144270519146623,1.24099928732137,1.72005983093144,64.9190036228725,66.7113086957873,58.4667887735103,58.0169557803753,60.2280163383108,0,0.028571429,0.040740741,0.049469965,0.053465079516172,FALSE,-111827.5503246,-249444.4693243,FALSE
354,1,24,22767,1,0,0,1,1,1250,0.3882498865,0.338147342355301,0.550048381140854,2.93399899174423,4.21044460174038,NA,NA,66.8939393939394,66.2603665498469,64.6641142269902,0,0.248979592,0.251851852,0.265017668,0.007246376946568,TRUE,-36623.1000978,283681.2450067,FALSE
355,0,67,63796,1,0,0,0,1,3000,0.405803278,0.220991171761348,0.810265268784915,3.99722237652565,5.43428209507191,60.2999992370605,60.2399999830458,59.3667450460553,62.6997927608952,66.1208464283915,0,0,0.003703704,0.007067138,0.007266265805811,TRUE,-106310.5112664,-100568.4403049,FALSE
356,0,20,68723,1,1,0,0,1,7000,0.3365102237,0.3311082687539,0.50864438705994,4.22130388432337,5.39756676383721,69.7137254453173,68.7727709023349,68.1379710622242,69.8089102578408,70.375334047894,0,0.13877551,0.12962963,0.134275618,0.008350406773388,TRUE,-139441.5472216,-178766.1010406,FALSE
357,1,41,90411,1,1,1,1,0,3000,0.389398252,0.521834224120561,1.06703601465664,0.958840623968056,2.93710911474526,51.8908729553223,51.9185217618942,55.1200171844246,52.9173904587241,50.9588909284045,0,0.163265306,0.196296296,0.233215548,0.00738060194999,TRUE,43524.1123962,-167387.9277366,FALSE
358,0,35,97359,1,0,0,0,1,3000,0.3651533523,0.242530379462455,0.494091717127577,1.22715974653329,2.32893519542332,51.29212891614,51.3250641539423,57.1914876882987,57.1938655382772,57.1721792121001,0,0.379591837,0.374074074,0.367491166,0.007764191366732,TRUE,-19153.9401302,-132982.0339582,FALSE
359,0,28,37574,0,1,0,0,1,7000,0.3494918111,0.164213696244495,0.352243074678006,3.51375754548535,4.37970612750785,66.5097618844826,66.0857488639624,62.6050337335134,61.2857047135149,61.6934703024991,0,0.110204082,0.107407407,0.102473498,0.021764375269413,FALSE,-42109.8089267,91609.7896653,FALSE
360,1,36,99869,1,0,0,0,1,2250,0.3632594444,0.339047643402788,0.716924285018811,1.76807065047024,3.18730202329184,87.1857758932491,86.2399376024947,83.4717513662808,81.0382448581125,76.6547079836849,0,0.289795918,0.311111111,0.296819788,0.014878370799124,TRUE,15738.4490787,-4358.7398321,FALSE
361,0,27,90489,1,1,0,0,1,3000,0.3306328168,-0.005131251194684,0.343874082149231,1.45768778129192,2.12706342904647,NA,NA,53.4567598403225,53.5401089755687,51.6133045949624,0,0.163265306,0.196296296,0.233215548,0.00738060194999,FALSE,43362.6419768,-171297.0872196,FALSE
362,1,43,31162,1,1,1,1,1,4250,0.3452684946,0.466323035937383,0.571959800504593,1.86725281337892,3.2508041444209,68.4130523946026,65.7322175272049,68.6491796727999,73.6559258948195,73.4060173483468,0,0.191836735,0.177777778,0.173144876,0.009748758748174,FALSE,-32570.2294921,119274.8506691,FALSE
363,1,64,71543,0,0,1,1,1,7000,0.3350691404,0.0260772552348,0.428587160905479,4.68121334347851,5.47094690001879,62.9809423747815,60.5423559072066,63.8135425965029,60.7164468945238,59.3472418018051,0,0.330612245,0.377777778,0.38869258,0.015368090011179,FALSE,-75468.2612354,-211554.1474234,FALSE
364,0,59,94265,0,0,0,0,1,7000,0.3368996962,0.130866977824999,0.348297287734247,1.32218900943357,2.13825297119282,NA,NA,47.25,70.5272033684147,71.5134704222829,0,0.085714286,0.114814815,0.134275618,0.007611342240125,FALSE,180506.8148761,-218919.1355327,FALSE
365,0,52,72336,1,1,0,0,1,1750,0.3448261634,0.309210879634261,0.442973634793299,2.39231635591699,3.48932703374455,40.8654693912815,50.5009482415874,51.6950417970082,55.9784452420595,56.1161409562289,0,0.07755102,0.077777778,0.074204947,0.00595573335886,FALSE,-121598.8510282,-302593.7838304,FALSE
366,0,58,10437,1,0,0,0,1,1250,0.359132707,0.071993664521311,0.4813441427879,3.35610920060292,4.26857971491213,NA,NA,48.3283848265807,49.8089429181174,48.9456173325352,0,0.714285714,0.777777778,1,0.022389920428395,FALSE,197411.5924101,175657.4943049,FALSE
367,0,53,35457,1,1,0,0,0,2250,0.3806265384,0.99952220326319,0.463228836074472,1.03627299737198,2.87965057510964,54.9633067686166,52.5151314388048,54.7091696943251,57.0990596096648,58.3853972247608,0,1,1,0.992932862,0.026256676763296,FALSE,-127501.4328586,-35466.0365291,FALSE
368,0,54,97297,0,1,0,0,1,4250,0.3304176282,0.21310297053397,0.361654818800886,1.33876124777428,2.24393666530914,51.0536952406596,51.6111929980191,51.5996442311384,53.7316425497659,55.6041787504651,0,0.232653061,0.214814815,0.204946996,0.00748275173828,TRUE,-50349.3877512,-134761.9883398,FALSE
369,1,49,74388,1,1,0,1,1,3000,0.3869235725,0.34785321760075,0.481537272708536,1.01232510106776,2.22863916387705,69.9935064935065,70.7618918844632,67.8552616021829,65.9654539209542,64.9945359872376,0,0.330612245,0.377777778,0.38869258,0.014625677838922,TRUE,-94835.2337245,-211998.5022432,FALSE
370,1,68,31840,0,1,1,1,0,4250,0.3218438835,0.162736999751369,0.17992231648658,-0.811220614324412,-0.146717414586463,68.184685273776,65.7332674761613,62.4714117528538,65.9883988852474,66.6224764502268,0,0.057142857,0.051851852,0.049469965,0.002344082342461,FALSE,-84327.0359585,130139.2379602,FALSE
371,1,33,59077,1,0,0,0,1,1250,0.3269852372,0.095083408399284,0.504080344290856,0.681468266716731,1.60761725660687,84.0445945945946,85.2898089171974,79.7991397045072,74.611966344301,71.1602056616646,0,0,0,0,0.007252627052367,TRUE,-190966.5203787,74985.9296233,FALSE
372,0,44,64572,1,0,0,1,1,3000,0.368413446,0.217932195512938,0.658505646474153,3.74407817615809,4.98892946414518,57.1610929728321,57.1487615821475,61.8087491429567,64.7538231206388,65.4852786427466,0,0.379591837,0.425925926,0.473498233,0.007630105596036,TRUE,-141058.0066018,-119163.6290195,FALSE
373,1,62,77731,1,0,0,0,1,7000,0.3084475438,0.557156840749623,0.639384467480025,0.413899322664777,1.91888817469443,68.5344387755102,68.0394524959742,70.563644103874,69.8726007028927,70.6393816798676,0,0.126530612,0.17037037,0.265017668,0.007253419607878,FALSE,-192188.4811298,-268843.6624898,FALSE
374,1,58,27749,1,0,0,0,1,4250,0.4321201606,-0.401502405001754,1.19469341465839,0.138214830367104,1.36352600062374,NA,66,64.8310483870968,65.7008074490222,65.7079750947387,0,0.040816327,0.037037037,0.035335689,0.015775162726641,TRUE,-124677.4594702,229340.1124409,FALSE
375,1,31,30826,1,0,0,0,1,1750,0.29463164,-0.044045382032488,-0.238322946137444,-1.99002165815559,-1.97775834632552,53.7577327244495,54.7173190328648,70.5834571705021,70.6602564832184,68.9227444534651,0,0.681632653,0.633333333,0.61130742,0.004282077774405,TRUE,-63748.0969221,162654.7688957,FALSE
376,0,58,68309,1,0,0,0,1,3000,0.350080076,0.254076451933179,0.40121648155481,1.49438427488821,2.4997572843762,56.5615386962891,60.8757567550197,68.0286508427988,68.075407984027,67.1372816504663,0,0.028571429,0.037037037,0.053003534,0.007453305646777,TRUE,-142669.480339,-162932.4974612,FALSE
377,1,26,51063,1,1,0,0,0,2250,0.3446955421,0.115932027422557,0.40474496799579,1.42779073442913,2.29316327194748,69.2862278570923,74,72.9375518415762,79.48982442449,80.5600470174495,5,0.310204082,0.333333333,0.38869258,0.009836742654443,FALSE,-245153.514642,2288.2269883,TRUE
378,0,19,90439,1,0,0,0,1,4250,0.3704438706,0.339000208569656,0.705105205382916,0.972556978440634,2.38710626299321,NA,NA,51.3924230212063,51.1926158433965,52.0422529046528,0,0.163265306,0.196296296,0.233215548,0.010816692374647,FALSE,39596.936439,-173158.0179236,FALSE
379,1,23,51109,1,0,0,0,1,3000,0.3543898503,0.042877593927968,0.428185618027821,-0.850603131506243,-0.025150069250454,59.5833333333333,60.0217391304348,71.2833547259258,78.5009124359253,80.3877540476182,5,0.310204082,0.333333333,0.38869258,0.009836742654443,FALSE,-239993.7213961,-821.3983002,TRUE
380,1,56,88471,0,0,0,0,1,7000,0.3802589014,0.041340570631796,0.264136948693883,-2.1997739857402,-1.51403756501452,71.1171684759635,70.7343279562915,65.1284907669234,63.452324660625,62.4357119756021,0,0.081632653,0.081481481,0.077738516,0.019366599619389,FALSE,-39636.1392417,-304746.9803912,FALSE
381,0,59,9126,1,0,0,0,1,1250,0.323543408,0.143863926208479,0.342556265118004,1.05417406097417,1.86413766030065,NA,45.2665061950684,51.641521042236,52.5675528604369,53.4786149964848,2,0.228571429,0.218518519,0.250883392,0.012633073143661,FALSE,171638.9050243,-17547.0288358,TRUE
382,0,22,88069,0,1,0,0,0,3000,0.3237611514,-0.010522918600806,-0.171375616960045,-2.02674559256532,-1.88488297672617,NA,NA,69.4542857142857,69.3709386281588,68.7465866914104,0,0.130612245,0.137037037,0.190812721,0.001660890528001,FALSE,-65834.8529458,-371345.9664358,FALSE
383,0,68,58710,1,0,0,0,1,4250,0.3471658876,0.204486348764442,0.522524784534458,1.49764924010445,2.57182626100335,65.3416884740194,62.902630951445,67.633717496452,76.5386358428875,78.483831972966,0,0.440816327,0.448148148,0.445229682,0.007246379740536,FALSE,-185178.6298757,48918.0307179,FALSE
384,0,20,51377,1,0,0,0,1,500,0.296876838,0.08596277684172,0.626386797647131,4.33771688960553,5.34694330209438,70.6716286942765,69.0792273888221,69.418776563589,77.1401891468552,78.5824585849784,0,0.102040816,0.1,0.113074205,0.009157055057585,FALSE,-240911.961368,10852.3566582,FALSE
385,1,67,31162,1,0,0,0,1,2250,0.3452684946,0.466323035937383,0.571959800504593,1.86725281337892,3.2508041444209,68.4130523946026,65.7322175272049,68.6491796727999,73.6559258948195,73.4060173483468,0,0.191836735,0.177777778,0.173144876,0.009748758748174,FALSE,-32570.2294921,119274.8506691,FALSE
386,0,35,22299,1,0,0,0,1,4250,0.3500863983,0.200459023061644,0.563284304481304,1.15863298596407,2.27246271180702,NA,NA,65.74,65.4983236935345,64.733755706567,0,0.248979592,0.251851852,0.265017668,0.007246376946568,TRUE,-32991.3171947,288650.0388953,FALSE
387,1,34,40477,1,1,1,1,1,4250,0.3401343684,0.10741147075659,0.338506325189207,0.307121594163671,1.09317375850947,NA,NA,71.5688568231141,74.311096328156,77.5041237559106,0,0.685714286,0.72962963,0.759717314,0.013501299545169,FALSE,-259017.5073332,33144.3457397,FALSE
388,0,51,70329,1,1,0,0,1,1750,0.4687372984,0.472916078035596,0.745121479790414,1.47127624319102,3.15805109941703,NA,61.4760217666626,49.9304203531016,58.1938459374848,57.9384641379161,0,0.440816327,0.42962963,0.448763251,0.022513890638947,FALSE,-90674.5734841,-247637.1494444,FALSE
389,1,19,55435,1,0,1,1,0,1750,0.3333804557,-0.082113290701113,-0.240278928158999,-0.149680674699279,-0.138692437859391,78.4862071070178,75.6059091741388,63.5611672997475,58.8552740447133,57.201872894955,0,0.27755102,0.292592593,0.360424028,0.027698313817382,TRUE,-178586.2766318,-113688.3438513,FALSE
390,0,49,82490,1,0,0,0,1,3000,0.2730272588,-0.118020902112694,-0.51835521737014,0.451263109511391,0.087914248828557,NA,NA,NA,NA,72.375,1,0.004081633,0.003703704,0.003533569,4e-15,FALSE,45803.6389216,-385115.4722447,TRUE
391,1,38,12689,1,0,0,0,1,500,0.2522435123,0.229990380437458,0.481417121347396,-0.392257537721738,0.571393476363116,39,45.2321424484253,50.113336799697,50.1072136418736,50.0047256111205,0,0.714285714,0.777777778,1,0.023079430684447,FALSE,207969.1178721,178356.6081875,FALSE
392,0,30,84034,1,1,1,0,1,1750,0.3426800983,0.303218353770358,0.603515427288045,2.91655856223728,4.16597244159568,76.4615384615385,75.4572147651007,68.9791738997838,67.1093824546775,67.0911938902838,0,0.12244898,0.118518519,0.113074205,0.029309574514627,FALSE,117504.2469055,-273485.9731505,FALSE
393,0,32,80797,1,0,0,1,1,4250,0.3463420879,0.290848822497628,0.371344102633175,2.45501834176523,3.46355335479603,NA,NA,66.5203168044077,67.4472940227645,68.1572159611029,55,0.008163265,0.007407407,0.007067138,0.02211500518024,FALSE,78724.216582,-314934.8959172,TRUE
394,0,63,23816,1,0,0,0,1,1750,0.3535952786,0.236762645501113,0.314212244236095,4.63103689148158,5.53560705981879,61.6574972415793,62.1616890757003,64.3361873206914,64.6464434986655,64.3626166958873,0,0.118367347,0.118518519,0.123674912,0.007246376946568,TRUE,-15889.7120226,318399.7443952,FALSE
395,1,38,48351,1,0,0,0,1,2250,0.3341114379,0.491872986447793,0.044342752878742,4.59748268980728,5.46780986703382,65.8838316150334,64.6896726670734,59.8486234457387,60.0749142280036,63.3231999374384,0,0.314285714,0.288888889,0.286219081,0.007269476540387,TRUE,-182656.8402206,105410.3081779,FALSE
396,0,26,20249,1,0,0,1,0,3000,0.3389176126,0.247991183575027,0.566693936415514,2.89812192098873,4.05172465357927,NA,NA,66.62,65.0456227687113,64.8111311714359,0,0.248979592,0.251851852,0.265017668,0.007246376946568,TRUE,-33821.9986154,288013.7699431,FALSE
397,1,41,54538,1,0,0,0,0,7000,0.3660223373,0.427956936444391,0.718288763928814,1.68126608058412,3.19353411825732,35.6907075508354,36.2140531257765,39.1092325521034,41.6760261554473,44.1485710153221,0,0.089795918,0.1,0.120141343,0.041448123753071,TRUE,-249009.7485156,-101329.4555798,FALSE
398,1,41,22850,1,0,0,0,1,2250,0.3408540232,0.177027034130947,0.173342035910415,5.49244415595934,6.1836672492007,66,66.0789473684211,63.9520204849155,64.30341092631,64.2651620517888,0,0.118367347,0.118518519,0.123674912,0.007246376946568,TRUE,-33244.870004,299178.1901891,FALSE
